Transaction_ID,Timestamp,Customer_ID,Amount,Merchant_Category,Distance_from_Home,Device_Type,IP_Risk_Score,Avg_Spending_Habit,Is_Weekend,Is_Night_Transaction,Is_Fraud,Hour,DayOfWeek,Anomaly,Spending_Deviation,Risk_Score,Risk_Level
TRX-014694,2025-01-26 09:27:00,CUST-1292,140.03,Groceries,0.0123,Web_Browser,0.91,109.98,1,0,0,9,6,0,0.2707695080194629,13.81,Normal
TRX-014695,2025-02-19 12:52:00,CUST-1199,71.97,Groceries,0.0123,iOS,0.07,66.44,0,0,0,12,2,0,0.08199881376037961,4.12,Normal
TRX-014696,2025-02-07 16:26:00,CUST-1065,41.21,Food_Dining,0.0123,iOS,0.58,122.4,0,0,0,16,4,0,0.6579416531604537,33.07,Normal
TRX-014697,2025-02-15 15:50:00,CUST-1562,88.09,Groceries,0.0123,Android,0.39,91.39,1,0,0,15,5,0,0.03571815131507736,1.9,Normal
TRX-014698,2025-01-25 14:44:00,CUST-1753,20.13,Food_Dining,0.0123,iOS,0.45,104.22,1,0,0,14,5,0,0.799182664892606,40.09,Suspicious
TRX-014699,2025-01-08 16:09:00,CUST-1936,25.78,Transport,0.0123,Android,0.03,106.75,0,0,0,16,2,0,0.751461716937355,37.58,Normal
TRX-014700,2025-03-09 08:08:00,CUST-1715,7.14,Transport,0.0123,iOS,0.5,91.9,1,0,0,8,6,0,0.9123789020452099,45.77,Suspicious
TRX-014701,2025-02-04 22:25:00,CUST-1419,35.38,Food_Dining,0.0123,Android,0.6,93.42,0,0,0,22,1,0,0.6147002753653886,30.92,Normal
TRX-014702,2025-03-11 12:24:00,CUST-1065,22.89,Food_Dining,0.0123,Android,0.58,100.44,0,0,0,12,1,0,0.7644913249211356,38.4,Normal
TRX-014703,2025-01-12 05:42:00,CUST-1907,169.78,Groceries,0.0123,Web_Browser,0.33,110.21,1,0,0,5,6,1,0.5356532685909542,46.88,Suspicious
TRX-014704,2025-01-07 17:05:00,CUST-1180,56.59,Groceries,0.0123,Android,0.6,92.07,0,0,0,17,1,0,0.38121843773503805,19.24,Normal
TRX-014705,2025-01-07 19:43:00,CUST-1943,20.37,Online_Services,0.0123,Android,0.93,67.75,0,0,0,19,1,0,0.6891636363636363,34.74,Normal
TRX-014706,2025-01-05 17:09:00,CUST-1953,93.22,Groceries,0.0123,Android,0.84,50.59,1,0,0,17,6,0,0.8263229308005426,41.57,Suspicious
TRX-014707,2025-03-21 09:44:00,CUST-1738,30.68,Food_Dining,0.0123,iOS,0.5,114.48,0,0,0,9,4,0,0.7256667821267753,36.43,Normal
TRX-014708,2025-01-02 02:54:00,CUST-1066,26.97,Food_Dining,0.0123,Web_Browser,0.47,88.29,0,1,0,2,3,0,0.6867510359502744,34.48,Normal
TRX-014709,2025-02-19 06:08:00,CUST-1256,16.35,Transport,0.0123,Android,0.89,73.49,0,0,0,6,2,0,0.767082829910055,38.62,Normal
TRX-014710,2025-03-21 03:30:00,CUST-1441,55.56,Food_Dining,0.0123,iOS,0.74,115.28,0,1,0,3,4,0,0.5135878912968697,25.9,Normal
TRX-014711,2025-01-18 03:57:00,CUST-1706,37.3,Transport,0.0123,Android,0.95,96.41,1,1,1,3,5,0,0.6068165486089724,30.63,Normal
TRX-014712,2025-03-21 22:08:00,CUST-1664,13.3,Food_Dining,0.0123,iOS,0.05,89.09,0,0,0,22,4,0,0.8412698412698413,42.08,Suspicious
TRX-014713,2025-02-05 12:24:00,CUST-1880,13.91,Transport,0.0123,iOS,0.44,74.38,0,0,0,12,2,0,0.8022021756434068,40.24,Suspicious
TRX-014714,2025-02-03 00:06:00,CUST-1254,30.44,Transport,0.0123,Android,0.07,111.88,0,1,0,0,0,0,0.7214741318214033,36.09,Normal
TRX-014715,2025-01-15 22:23:00,CUST-1154,55.01,Groceries,0.0123,iOS,0.81,68.94,0,0,0,22,2,0,0.19917071775807835,10.2,Normal
TRX-014716,2025-03-10 23:13:00,CUST-1054,38.61,Food_Dining,0.0123,Android,0.71,100.02,0,0,0,23,0,0,0.6078994258562661,30.61,Normal
TRX-014717,2025-01-07 12:58:00,CUST-1493,390.74,Electronics,0.0123,Web_Browser,0.09,121.47,0,0,0,12,1,0,2.1986608965460928,50.03,Suspicious
TRX-014718,2025-03-08 15:08:00,CUST-1988,26.58,Food_Dining,4.8088,Android,0.12,104.91,1,0,0,15,5,1,0.7395902181097158,57.02,Suspicious
TRX-014719,2025-02-07 02:56:00,CUST-1991,16.27,Transport,0.0123,Android,0.85,124.45,0,1,1,2,4,0,0.8623355918692707,43.37,Suspicious
TRX-014720,2025-01-13 05:34:00,CUST-1543,79.6,Groceries,0.0123,Android,0.87,102.26,0,0,0,5,0,0,0.21944605849312424,11.23,Normal
TRX-014721,2025-03-24 10:06:00,CUST-1343,12.51,Transport,0.0123,iOS,0.21,85.35,0,0,0,10,0,0,0.8435437174290676,42.24,Suspicious
TRX-014722,2025-01-12 23:00:00,CUST-1103,41.08,Online_Services,0.0123,Android,0.34,142.77,1,0,0,23,6,0,0.7073102872643806,35.47,Normal
TRX-014723,2025-03-11 01:08:00,CUST-1631,13.29,Transport,0.0123,Android,0.98,108.69,0,1,1,1,1,0,0.86972376697967,43.78,Suspicious
TRX-014724,2025-03-15 05:35:00,CUST-1906,169.88,Electronics,0.0123,Android,0.92,108.67,1,0,0,5,5,0,0.5581289322512993,28.18,Normal
TRX-014725,2025-02-08 18:48:00,CUST-1494,25.85,Online_Services,0.0123,iOS,0.07,117.43,1,0,0,18,5,0,0.773283796335388,38.69,Normal
TRX-014726,2025-03-04 22:22:00,CUST-1903,67.45,Online_Services,0.0123,iOS,0.15,119.39,0,0,0,22,1,0,0.43143118199185976,21.62,Normal
TRX-014727,2025-03-03 08:18:00,CUST-1610,27.41,Transport,0.0123,iOS,0.87,88.23,0,0,0,8,0,0,0.6816093242183123,34.34,Normal
TRX-014728,2025-01-20 13:28:00,CUST-1493,65.09,Food_Dining,0.0123,iOS,0.77,85.7,0,0,0,13,0,0,0.23771626297577853,12.12,Normal
TRX-014729,2025-03-21 08:50:00,CUST-1885,25.08,Food_Dining,4.8088,Android,0.09,127.69,0,0,0,8,4,0,0.797342450850882,39.89,Normal
TRX-014730,2025-01-30 22:03:00,CUST-1663,586.85,Electronics,0.0123,Android,0.77,42.45,0,0,0,22,3,0,12.52934407364787,50.23,Suspicious
TRX-014731,2025-02-05 09:20:00,CUST-1743,33.66,Transport,0.0123,iOS,0.84,90.38,0,0,0,9,2,0,0.6207047493981178,31.29,Normal
TRX-014732,2025-02-03 10:50:00,CUST-1218,26.19,Food_Dining,0.0123,Android,0.85,149.1,0,0,0,10,0,0,0.8188540972684877,41.2,Suspicious
TRX-014733,2025-01-09 02:23:00,CUST-1121,2510.75,Luxury_Goods,4.8088,Android,0.83,79.78,0,1,1,2,3,1,30.093711314681848,70.25,High Risk
TRX-014734,2025-02-15 23:30:00,CUST-1235,44.05,Groceries,0.0123,iOS,0.38,121.65,1,0,0,23,5,0,0.6326946596004892,31.75,Normal
TRX-014735,2025-02-16 18:49:00,CUST-1756,18.18,Food_Dining,0.0123,iOS,0.58,100.49,1,0,0,18,6,0,0.8110158636318849,40.72,Suspicious
TRX-014736,2025-01-13 11:25:00,CUST-1921,38.63,Online_Services,0.0123,iOS,0.48,149.67,0,0,0,11,0,0,0.7369748456892546,36.99,Normal
TRX-014737,2025-02-01 13:55:00,CUST-1058,58.83,Groceries,0.0123,iOS,0.31,106.3,1,0,0,13,5,0,0.4424044734389562,22.21,Normal
TRX-014738,2025-02-20 20:01:00,CUST-1130,897.73,Electronics,0.0123,iOS,0.57,111.55,0,0,0,20,3,0,6.985162150155487,50.17,Suspicious
TRX-014739,2025-01-17 23:44:00,CUST-1308,58.22,Food_Dining,0.0123,iOS,0.08,123.62,0,0,0,23,4,0,0.5247953779489649,26.26,Normal
TRX-014740,2025-03-06 15:17:00,CUST-1533,70.51,Groceries,0.0123,Android,0.32,96.91,0,0,0,15,3,0,0.2696353794300888,13.58,Normal
TRX-014741,2025-02-08 09:35:00,CUST-1385,22.21,Food_Dining,0.0123,Android,0.71,83.61,1,0,0,9,5,0,0.7256825434345822,36.5,Normal
TRX-014742,2025-03-03 07:44:00,CUST-1839,38.92,Groceries,0.0123,iOS,0.92,94.67,0,0,0,7,0,0,0.5827323089787813,29.41,Normal
TRX-014743,2025-01-18 06:53:00,CUST-1319,23.96,Food_Dining,0.0123,iOS,0.93,39.13,1,0,0,6,5,0,0.3780214303513581,19.18,Normal
TRX-014744,2025-03-27 06:50:00,CUST-1703,17.71,Food_Dining,0.0123,iOS,0.52,76.5,0,0,0,6,3,0,0.7585806451612903,38.09,Normal
TRX-014745,2025-03-25 17:58:00,CUST-1891,28.81,Groceries,0.0123,Android,0.29,114.69,0,0,0,17,1,0,0.7423286368744058,37.2,Normal
TRX-014746,2025-01-12 08:57:00,CUST-1715,33.98,Food_Dining,0.0123,iOS,0.15,70.59,1,0,0,8,6,0,0.5113842715463054,25.61,Normal
TRX-014747,2025-02-24 10:51:00,CUST-1437,45.54,Groceries,0.0123,Android,0.24,56.97,0,0,0,10,0,0,0.1971709504916336,9.93,Normal
TRX-014748,2025-01-07 10:40:00,CUST-1704,46.35,Groceries,0.0123,Android,0.87,105.92,0,0,0,10,1,0,0.5571455293677516,28.12,Normal
TRX-014749,2025-03-04 10:39:00,CUST-1950,44.83,Groceries,0.0123,iOS,0.86,103.04,0,0,0,10,1,0,0.5594963475586313,28.23,Normal
TRX-014750,2025-01-30 01:56:00,CUST-1395,34.69,Food_Dining,4.8088,iOS,0.28,93.02,0,1,1,1,3,1,0.620399914911721,51.1,Suspicious
TRX-014751,2025-01-20 13:26:00,CUST-1623,21.17,Groceries,0.0123,Android,0.92,70.93,0,0,0,13,0,0,0.6917836785763937,34.87,Normal
TRX-014752,2025-03-04 23:55:00,CUST-1385,49.76,Groceries,0.0123,Android,0.77,72.34,0,0,0,23,1,0,0.3078811017180257,15.63,Normal
TRX-014753,2025-03-27 13:18:00,CUST-1507,35.97,Groceries,0.0123,Android,0.56,99.88,0,0,0,13,3,0,0.6335249801744647,31.84,Normal
TRX-014754,2025-02-04 01:17:00,CUST-1928,8.36,Transport,0.0123,Android,0.42,137.32,0,1,0,1,1,0,0.9323308270676691,46.74,Suspicious
TRX-014755,2025-01-03 13:11:00,CUST-1940,72.79,Online_Services,0.0123,Web_Browser,0.86,119.88,0,0,0,13,4,1,0.38955989410986097,39.74,Normal
TRX-014756,2025-03-15 13:34:00,CUST-1016,302.93,Electronics,0.0123,Android,0.8,64.99,1,0,0,13,5,0,3.605697833005001,50.24,Suspicious
TRX-014757,2025-02-26 07:23:00,CUST-1104,39.9,Food_Dining,0.0123,Android,0.88,95.3,0,0,0,7,2,0,0.5752855659397715,29.03,Normal
TRX-014758,2025-01-25 01:36:00,CUST-1394,21.2,Food_Dining,0.0123,iOS,0.87,122.21,1,1,1,1,5,0,0.8198198198198198,41.25,Suspicious
TRX-014759,2025-01-22 21:50:00,CUST-1035,22.56,Transport,0.0123,Android,0.9,102.0,0,0,0,21,2,0,0.7712621359223301,38.83,Normal
TRX-014760,2025-01-09 20:59:00,CUST-1597,75.03,Groceries,0.0123,Android,0.48,100.01,0,0,0,20,3,0,0.24730224730224734,12.51,Normal
TRX-014761,2025-02-18 10:00:00,CUST-1353,43.26,Food_Dining,0.0123,Web_Browser,0.68,54.37,0,0,0,10,1,0,0.200650171573054,10.24,Normal
TRX-014762,2025-02-16 10:53:00,CUST-1967,11.87,Transport,0.0123,Web_Browser,0.4,86.97,1,0,0,10,6,0,0.8537001250426282,42.81,Suspicious
TRX-014763,2025-01-09 12:55:00,CUST-1841,31.04,Groceries,0.0123,iOS,0.81,80.95,0,0,0,12,3,0,0.6090298962782185,30.69,Normal
TRX-014764,2025-01-18 21:56:00,CUST-1112,30.26,Groceries,0.0123,Android,0.51,114.14,1,0,0,21,5,0,0.7285044293903075,36.58,Normal
TRX-014765,2025-03-06 01:25:00,CUST-1198,10.75,Transport,0.0123,Android,0.79,120.63,0,1,0,1,3,0,0.903395543862534,45.41,Suspicious
TRX-014766,2025-01-03 13:30:00,CUST-1738,16.72,Transport,0.0123,iOS,0.89,150.31,0,0,0,13,4,0,0.8828894322913224,44.41,Suspicious
TRX-014767,2025-03-20 10:35:00,CUST-1367,7.36,Transport,0.0123,Web_Browser,0.2,133.42,0,0,0,10,3,0,0.9378068739770867,46.95,Suspicious
TRX-014768,2025-01-15 11:22:00,CUST-1497,33.68,Food_Dining,0.0123,Android,0.65,113.73,0,0,0,11,2,0,0.6977250936982481,35.08,Normal
TRX-014769,2025-03-29 19:39:00,CUST-1652,46.63,Online_Services,0.0123,iOS,0.89,57.09,1,0,0,19,5,0,0.18006541573420554,9.27,Normal
TRX-014770,2025-02-20 10:42:00,CUST-1237,16.71,Transport,0.0123,Web_Browser,0.37,43.83,0,0,0,10,3,0,0.6049520410439437,30.36,Normal
TRX-014771,2025-03-10 03:55:00,CUST-1716,12.78,Transport,0.0123,Android,0.36,102.41,0,1,0,3,0,0,0.8667440286239242,43.45,Suspicious
TRX-014772,2025-03-02 06:26:00,CUST-1739,34.9,Food_Dining,0.0123,iOS,0.83,74.84,1,0,0,6,6,0,0.5266350210970464,26.58,Normal
TRX-014773,2025-02-14 21:20:00,CUST-1181,14.43,Transport,0.0123,Android,0.37,90.7,0,0,0,21,4,0,0.8317339149400219,41.7,Suspicious
TRX-014774,2025-02-16 13:45:00,CUST-1426,59.76,Groceries,0.0123,iOS,0.66,110.41,1,0,0,13,6,0,0.45462705322681984,22.93,Normal
TRX-014775,2025-02-04 09:45:00,CUST-1508,1057.52,Electronics,0.0123,Android,0.32,129.21,0,0,0,9,1,0,7.129329544581829,50.1,Suspicious
TRX-014776,2025-03-27 09:03:00,CUST-1996,9.88,Transport,0.0123,Android,0.23,99.63,0,0,0,9,3,0,0.8918811487627945,44.66,Suspicious
TRX-014777,2025-01-01 22:30:00,CUST-1940,60.52,Food_Dining,0.0123,iOS,0.53,90.77,0,0,0,22,2,0,0.32962841887327005,16.64,Normal
TRX-014778,2025-01-31 02:30:00,CUST-1842,25.9,Groceries,0.0123,Android,0.64,91.2,0,1,0,2,4,0,0.70824295010846,35.6,Normal
TRX-014779,2025-01-31 03:29:00,CUST-1288,44.45,Online_Services,0.0123,iOS,0.6,135.31,0,1,0,3,4,0,0.6665688504144963,33.51,Normal
TRX-014780,2025-03-07 07:53:00,CUST-1418,40.22,Food_Dining,0.0123,iOS,0.81,78.92,0,0,0,7,4,0,0.4842342342342343,24.45,Normal
TRX-014781,2025-03-02 11:04:00,CUST-1085,358.68,Electronics,0.0123,iOS,0.29,96.13,1,0,0,11,6,0,2.7030783486049628,50.09,Suspicious
TRX-014782,2025-01-26 11:08:00,CUST-1861,25.97,Food_Dining,0.0123,Web_Browser,0.47,152.27,1,0,0,11,6,1,0.8240360148757095,61.34,Suspicious
TRX-014783,2025-01-06 01:58:00,CUST-1644,20.28,Food_Dining,0.0123,Android,0.9,95.77,0,1,1,1,0,0,0.7800971375426268,39.27,Normal
TRX-014784,2025-01-01 18:26:00,CUST-1797,71.06,Online_Services,4.8088,Android,0.72,128.89,0,0,0,18,2,1,0.44522288089922235,42.48,Suspicious
TRX-014785,2025-03-27 10:31:00,CUST-1765,36.17,Groceries,0.0123,Android,0.12,63.56,0,0,0,10,3,0,0.4242565055762082,21.25,Normal
TRX-014786,2025-03-03 10:24:00,CUST-1074,27.23,Food_Dining,4.8088,iOS,0.39,100.61,0,0,0,10,0,0,0.7221730144670799,36.23,Normal
TRX-014787,2025-01-01 14:44:00,CUST-1659,15.37,Transport,0.0123,Android,0.56,119.68,0,0,0,14,2,0,0.8643520053032814,43.39,Suspicious
TRX-014788,2025-02-06 08:19:00,CUST-1932,40.54,Groceries,0.0123,iOS,0.55,96.65,0,0,0,8,3,0,0.5746031746031747,28.9,Normal
TRX-014789,2025-03-05 11:27:00,CUST-1892,43.88,Online_Services,0.0123,iOS,0.97,37.52,0,0,0,11,2,0,0.16510903426791274,8.55,Normal
TRX-014790,2025-02-27 19:01:00,CUST-1364,1423.17,Luxury_Goods,0.0123,Android,0.34,73.57,0,0,1,19,3,0,18.098431004425375,50.1,Suspicious
TRX-014791,2025-01-20 02:11:00,CUST-1575,27.28,Food_Dining,0.0123,Web_Browser,0.41,151.39,0,1,0,2,0,1,0.8144235186035829,60.84,Suspicious
TRX-014792,2025-01-31 05:49:00,CUST-1504,29.02,Groceries,0.0123,Android,0.15,85.52,0,0,0,5,4,0,0.6530282015718909,32.7,Normal
TRX-014793,2025-01-15 03:55:00,CUST-1559,59.04,Groceries,0.0123,Android,0.92,156.95,0,1,1,3,2,0,0.6198797087685977,31.27,Normal
TRX-014794,2025-03-24 04:43:00,CUST-1591,42.61,Food_Dining,0.0123,Android,0.26,98.23,0,1,0,4,0,0,0.5605159729920387,28.1,Normal
TRX-014795,2025-01-31 09:04:00,CUST-1687,50.72,Groceries,0.0123,Android,0.9,60.74,0,0,0,9,4,0,0.1622934888241011,8.38,Normal
TRX-014796,2025-02-19 11:39:00,CUST-1712,623.71,Electronics,0.0123,Web_Browser,0.17,96.16,0,0,0,11,2,0,5.429703581720874,50.05,Suspicious
TRX-014797,2025-02-09 10:27:00,CUST-1371,44.91,Online_Services,0.0123,iOS,0.56,68.62,1,0,0,10,6,0,0.3405630565929332,17.2,Normal
TRX-014798,2025-03-03 05:27:00,CUST-1676,91.74,Online_Services,0.0123,Android,0.24,78.45,0,0,0,5,0,0,0.16727501573316542,8.44,Normal
TRX-014799,2025-02-20 13:42:00,CUST-1722,705.16,Electronics,0.0123,Web_Browser,0.4,137.02,0,0,0,13,3,0,4.116359947833647,50.12,Suspicious
TRX-014800,2025-02-01 15:00:00,CUST-1329,11.19,Transport,4.8088,iOS,0.76,118.1,1,0,0,15,5,0,0.8976490344248531,45.11,Suspicious
TRX-014801,2025-01-29 12:26:00,CUST-1623,1102.35,Electronics,0.0123,iOS,0.17,106.15,0,0,0,12,2,0,9.297246850209985,50.05,Suspicious
TRX-014802,2025-03-18 00:42:00,CUST-1411,268.11,Electronics,0.0123,Android,0.28,40.68,0,1,1,0,1,0,5.456573896353167,50.08,Suspicious
TRX-014803,2025-03-04 15:40:00,CUST-1821,51.28,Groceries,0.0123,Android,0.19,138.82,0,0,0,15,1,0,0.6260906880274638,31.36,Normal
TRX-014804,2025-02-21 07:22:00,CUST-1285,458.01,Electronics,0.0123,Android,0.35,118.26,0,0,0,7,4,0,2.848817709206775,50.1,Suspicious
TRX-014805,2025-01-27 15:22:00,CUST-1779,58.94,Food_Dining,0.0123,iOS,0.21,187.79,0,0,0,15,0,0,0.6825043699348482,34.19,Normal
TRX-014806,2025-03-18 05:52:00,CUST-1331,71.23,Groceries,0.0123,Android,0.14,117.35,0,0,0,5,1,0,0.38969159273341775,19.53,Normal
TRX-014807,2025-03-02 08:41:00,CUST-1527,43.17,Groceries,0.0123,Android,0.89,110.04,1,0,0,8,6,0,0.6022154178674352,30.38,Normal
TRX-014808,2025-01-19 11:23:00,CUST-1939,759.29,Electronics,0.0123,Android,0.14,66.72,1,0,0,11,6,0,10.226963969285292,50.04,Suspicious
TRX-014809,2025-03-07 20:36:00,CUST-1670,29.97,Food_Dining,0.0123,iOS,0.15,123.67,0,0,0,20,4,0,0.7515841822411166,37.62,Normal
TRX-014810,2025-03-09 20:43:00,CUST-1320,13.12,Transport,0.0123,Android,0.93,60.84,1,0,0,20,6,0,0.7716688227684347,38.86,Normal
TRX-014811,2025-02-27 12:22:00,CUST-1362,36.1,Groceries,0.0123,Web_Browser,0.63,51.95,0,0,0,12,3,0,0.29933899905571293,15.16,Normal
TRX-014812,2025-01-01 18:23:00,CUST-1879,33.03,Food_Dining,0.0123,iOS,0.92,101.81,0,0,0,18,2,0,0.6690010699348312,33.73,Normal
TRX-014813,2025-03-20 09:19:00,CUST-1317,621.54,Electronics,0.0123,iOS,0.44,59.82,0,0,0,9,3,0,9.235777704702398,50.13,Suspicious
TRX-014814,2025-01-02 21:21:00,CUST-1391,27.99,Food_Dining,0.0123,iOS,0.67,110.15,0,0,0,21,3,0,0.7391812865497077,37.16,Normal
TRX-014815,2025-03-20 17:44:00,CUST-1937,18.36,Food_Dining,0.0123,Android,0.66,54.59,0,0,0,17,3,0,0.6517359237272891,32.78,Normal
TRX-014816,2025-01-12 08:09:00,CUST-1811,36.26,Groceries,0.0123,iOS,0.74,89.97,1,0,0,8,6,0,0.5904144223370342,29.74,Normal
TRX-014817,2025-03-26 07:52:00,CUST-1587,4.38,Transport,0.0123,Android,0.3,82.93,0,0,0,7,2,0,0.9358989634218993,46.88,Suspicious
TRX-014818,2025-01-12 12:58:00,CUST-1499,28.25,Groceries,0.0123,iOS,0.82,96.71,1,0,0,12,6,0,0.7006447651212773,35.28,Normal
TRX-014819,2025-03-09 03:53:00,CUST-1040,12.41,Transport,0.0123,iOS,0.47,140.29,1,1,0,3,6,0,0.9050888244037087,45.4,Suspicious
TRX-014820,2025-02-28 22:29:00,CUST-1384,39.47,Groceries,0.0123,iOS,0.31,95.81,0,0,0,22,4,0,0.5819646730709638,29.19,Normal
TRX-014821,2025-02-11 22:48:00,CUST-1956,24.66,Food_Dining,0.0123,Web_Browser,0.76,98.65,0,0,0,22,1,0,0.7424987456096338,37.35,Normal
TRX-014822,2025-02-24 05:50:00,CUST-1847,39.88,Groceries,0.0123,iOS,0.49,142.9,0,0,0,5,0,0,0.71591382904795,35.94,Normal
TRX-014823,2025-02-02 23:06:00,CUST-1674,27.93,Groceries,0.0123,Android,0.21,91.09,1,0,0,23,6,0,0.6858507981322619,34.36,Normal
TRX-014824,2025-02-07 00:38:00,CUST-1600,62.59,Groceries,4.8088,Android,0.02,128.04,0,1,1,0,4,1,0.5072070675759454,45.37,Suspicious
TRX-014825,2025-03-28 18:37:00,CUST-1398,36.73,Food_Dining,0.0123,iOS,0.86,110.94,0,0,0,18,4,0,0.6629444345184922,33.41,Normal
TRX-014826,2025-03-04 20:22:00,CUST-1019,10.84,Transport,0.0123,iOS,0.07,54.95,0,0,0,20,1,0,0.7883824843610366,39.44,Normal
TRX-014827,2025-01-19 12:38:00,CUST-1310,47.05,Groceries,0.0123,Android,0.34,117.59,1,0,0,12,6,0,0.5948224976810861,29.84,Normal
TRX-014828,2025-01-30 02:57:00,CUST-1283,81.34,Groceries,0.0123,Android,0.52,107.9,0,1,0,2,3,0,0.24389348025711663,12.35,Normal
TRX-014829,2025-03-20 20:50:00,CUST-1844,31.57,Online_Services,0.0123,iOS,0.67,128.62,0,0,0,20,3,0,0.7487270482950162,37.64,Normal
TRX-014830,2025-01-09 16:27:00,CUST-1430,25.82,Food_Dining,0.0123,Android,0.83,112.13,0,0,0,16,3,0,0.7629276054097057,38.4,Normal
TRX-014831,2025-02-27 00:14:00,CUST-1401,30.39,Groceries,0.0123,Android,0.29,122.12,0,1,0,0,3,0,0.7450454840805718,37.34,Normal
TRX-014832,2025-03-16 00:43:00,CUST-1322,32.25,Food_Dining,0.0123,iOS,0.51,60.81,1,1,0,0,6,1,0.4620611551528879,43.26,Suspicious
TRX-014833,2025-02-20 07:04:00,CUST-1315,14.26,Transport,0.0123,Android,0.01,105.99,0,0,0,7,3,0,0.857369847649313,42.87,Suspicious
TRX-014834,2025-03-06 00:38:00,CUST-1574,45.73,Groceries,0.0123,iOS,0.16,152.75,0,1,0,0,3,0,0.6960650406504065,34.85,Normal
TRX-014835,2025-02-06 22:39:00,CUST-1232,40.21,Groceries,0.0123,iOS,0.62,127.85,0,0,0,22,3,0,0.6801707411719052,34.19,Normal
TRX-014836,2025-02-25 02:25:00,CUST-1937,60.73,Groceries,0.0123,Web_Browser,0.31,116.42,0,1,0,2,1,0,0.47428036109691707,23.81,Normal
TRX-014837,2025-02-02 10:58:00,CUST-1923,503.99,Electronics,0.0123,iOS,0.99,83.6,1,0,1,10,6,0,4.969148936170213,50.3,Suspicious
TRX-014838,2025-01-04 03:04:00,CUST-1657,41.27,Groceries,0.0123,iOS,0.16,85.34,1,1,0,3,5,0,0.5104239054899236,25.57,Normal
TRX-014839,2025-02-05 06:48:00,CUST-1756,33.35,Groceries,0.0123,Android,0.93,84.42,0,0,0,6,2,0,0.5978693514399438,30.17,Normal
TRX-014840,2025-03-27 21:58:00,CUST-1559,31.86,Online_Services,0.0123,iOS,0.84,110.9,0,0,0,21,3,0,0.7063449508489723,35.57,Normal
TRX-014841,2025-01-15 10:52:00,CUST-1095,16.38,Food_Dining,0.0123,iOS,0.68,145.76,0,0,0,10,2,0,0.881575361133824,44.28,Suspicious
TRX-014842,2025-01-07 23:49:00,CUST-1148,41.75,Groceries,4.8088,iOS,0.01,122.66,0,0,0,23,1,1,0.6542940320232896,52.72,Suspicious
TRX-014843,2025-01-21 11:08:00,CUST-1173,113.11,Groceries,0.0123,iOS,0.85,141.34,0,0,0,11,1,0,0.1983279471687509,10.17,Normal
TRX-014844,2025-03-17 11:24:00,CUST-1614,9.97,Transport,0.0123,Android,0.48,58.35,0,0,0,11,0,0,0.8151642796967145,40.9,Suspicious
TRX-014845,2025-03-01 17:49:00,CUST-1433,16.89,Food_Dining,4.8088,Android,0.56,89.2,1,0,0,17,5,0,0.8016629711751663,40.25,Suspicious
TRX-014846,2025-01-31 19:21:00,CUST-1477,23.99,Transport,0.0123,Web_Browser,0.14,106.19,0,0,0,19,4,0,0.7668625804645957,38.39,Normal
TRX-014847,2025-03-29 00:10:00,CUST-1867,36.76,Groceries,0.0123,iOS,0.17,114.37,1,1,0,0,5,0,0.6727052093265148,33.69,Normal
TRX-014848,2025-03-22 00:52:00,CUST-1115,13.48,Transport,0.0123,Android,0.8,91.04,1,1,1,0,5,0,0.842677096914385,42.37,Suspicious
TRX-014849,2025-02-22 21:39:00,CUST-1877,12.14,Transport,0.0123,Android,0.77,111.34,1,0,0,21,5,0,0.8830336478547267,44.38,Suspicious
TRX-014850,2025-01-19 02:20:00,CUST-1622,19.36,Food_Dining,4.8088,Android,0.98,149.55,1,1,1,2,6,1,0.8647625373630022,63.53,Suspicious
TRX-014851,2025-03-30 12:53:00,CUST-1472,1173.75,Luxury_Goods,0.0123,iOS,0.46,126.3,1,0,1,12,6,0,8.228201099764338,50.14,Suspicious
TRX-014852,2025-01-03 04:40:00,CUST-1672,43.6,Groceries,0.0123,Android,0.73,102.43,0,1,0,4,4,0,0.5687904863192498,28.66,Normal
TRX-014853,2025-02-04 18:10:00,CUST-1265,27.85,Groceries,0.0123,iOS,0.67,114.95,0,0,0,18,1,0,0.7511858559724018,37.76,Normal
TRX-014854,2025-02-02 02:02:00,CUST-1272,585.67,Electronics,0.0123,iOS,0.95,79.67,1,1,1,2,6,1,6.272468079831411,70.28,High Risk
TRX-014855,2025-02-01 21:25:00,CUST-1553,32.66,Food_Dining,0.0123,Android,0.67,83.23,1,0,0,21,5,0,0.6003799121453165,30.22,Normal
TRX-014856,2025-02-22 18:12:00,CUST-1120,51.62,Groceries,0.0123,iOS,0.07,179.88,1,0,0,18,5,0,0.7090888987173817,35.48,Normal
TRX-014857,2025-03-15 20:26:00,CUST-1401,41.39,Groceries,0.0123,iOS,0.85,67.25,1,0,0,20,5,0,0.3789010989010989,19.2,Normal
TRX-014858,2025-01-25 08:30:00,CUST-1096,31.57,Food_Dining,0.0123,Android,0.3,154.37,1,0,0,8,5,0,0.7903713715646522,39.61,Normal
TRX-014859,2025-03-10 00:29:00,CUST-1962,75.33,Online_Services,0.0123,Android,0.45,96.89,0,1,0,0,0,0,0.22024721626315255,11.15,Normal
TRX-014860,2025-03-02 18:38:00,CUST-1566,4.76,Transport,0.0123,Android,0.21,109.74,1,0,0,18,6,0,0.9479862741556799,47.46,Suspicious
